index,rho,total_istar,pressure_offset_istar,bootstrap_istar,driven_istar,istar_per_jparallel,cppr_norm,tmf_norm,cid0,cid2,reconstructed_total_istar,rb2av
21,0.095454545455,1.5784653,-0.024983733340002034,0.0008691215436288417,1.6025799117963728,1.0057971978394065,-0.55175426,1.1198443207551942,1.0790983382172787,1.1665654474837008,1.5784652999999997,1.0317778653685514
22,0.1,1.5768697,-0.02556256089390585,0.001307201259349818,1.6011250596345563,1.0059921210055276,-0.54538378,1.1196738619169888,1.0773586958379529,1.1630219715918608,1.5768697000000003,1.0330863879893948
23,0.10454545455,1.5752187,-0.02607951094550801,0.001772496690472434,1.5995257142550354,1.0061408293527232,-0.5388306,1.119494458936547,1.0756096149025467,1.1594736912481138,1.5752186999999997,1.0344476075000926
24,0.10909090909,1.5735144,-0.02653595574016022,0.0022634892799457615,1.5977868664602146,1.0062441859699338,-0.5321058,1.1193059950350752,1.073851084652471,1.1559206386064955,1.5735144,1.0358607696261288
25,0.11363636364,1.5717586,-0.026933249904073427,0.0027787799421712333,1.595913069961902,1.0063028436245247,-0.52522047,1.119108352320423,1.072083094454269,1.152362845927562,1.5717585999999997,1.0373253455750622
26,0.11818181818,1.569953,-0.027272856509510973,0.0033170777463330044,1.593908778763178,1.006317465215502,-0.51818567,1.1189014119602707,1.0703056327682208,1.148800344722407,1.5699530000000002,1.0388408063969496
27,0.12272727273,1.5680997,-0.02755688691040858,0.003877189929864746,1.591779396980544,1.0062896769486442,-0.51101248,1.1186850546274745,1.0685186886556142,1.1452331669952318,1.5680997000000003,1.0404056358014804
28,0.12727272727,1.5662002,-0.027787156196319884,0.0044602131241819115,1.589527143072138,1.0062204708080844,-0.50371205,1.1184591607969592,1.066722249873621,1.14166134368907,1.5662002000000002,1.0420189780144036
29,0.13181818182,1.5642567,-0.02796582777358484,0.0050778094491977155,1.5871447183243874,1.0061111844609039,-0.49629705,1.1182236113395108,1.0649163049258834,1.1380849063497775,1.5642567000000003,1.0436796240226234
30,0.13636363636,1.5622712,-0.028095091713940448,0.005730028673755337,1.5846362630401851,1.005962934290344,-0.4887817,1.117978288214531,1.0631008411378888,1.1345038855793452,1.5622712,1.0453865992752784
31,0.14090909091,1.560246,-0.02817743457604196,0.0064148376095891435,1.5820085969664532,1.0057772607162243,-0.48118028,1.1177230752122753,1.061275846253783,1.1309183123115072,1.5602460000000005,1.0471384920205598
32,0.14545454545,1.5581831,-0.028215489043043964,0.007130357479677865,1.579268231563366,1.0055559015478637,-0.47350707,1.1174578583002308,1.0594413072758233,1.1273282168956342,1.5581831,1.0489336860616585
33,0.15,1.5560844,-0.028211938163075226,0.007874852822745535,1.5764214853403296,1.0053006406954377,-0.46577635,1.1171825261674246,1.05759721112744,1.1237336296163565,1.5560843999999998,1.050770515515361
34,0.15454545455,1.553952,-0.028169421733938407,0.00864724523699102,1.5734741764969478,1.0050131476465864,-0.45800238,1.1168969705708014,1.0557435444951588,1.1201345805764047,1.5539520000000004,1.052647431655643
35,0.15909090909,1.5517877,-0.0280904214020274,0.009453467112263468,1.5704246542897642,1.0046948386542085,-0.45019872,1.1166010868795306,1.0538802934610128,1.1165310994075388,1.5517877000000002,1.0545631495321384
36,0.16363636364,1.5495933,-0.027977401311041435,0.01029460920229874,1.5672760921087425,1.0043472196276226,-0.44237776,1.1162947740502664,1.052007444391558,1.1129232159625408,1.5495932999999997,1.0565162881740837
