    0.74459865E+00
   -0.94091421E-02
    0.13104599E-02
  300
    0.29686335E+00    0.59905691E+00
    0.29289195E+00    0.57562102E+00
    0.28919064E+00    0.55252906E+00
    0.28574170E+00    0.52977227E+00
    0.28252698E+00    0.50734203E+00
    0.27953227E+00    0.48522718E+00
    0.27674640E+00    0.46341505E+00
    0.27415898E+00    0.44189297E+00
    0.27175712E+00    0.42064998E+00
    0.26951958E+00    0.39967924E+00
    0.26742247E+00    0.37897431E+00
    0.26544809E+00    0.35852492E+00
    0.26359759E+00    0.33831253E+00
    0.26188261E+00    0.31831584E+00
    0.26030670E+00    0.29851863E+00
    0.25886191E+00    0.27890980E+00
    0.25753763E+00    0.25947920E+00
    0.25632443E+00    0.24021609E+00
    0.25521412E+00    0.22110926E+00
    0.25420074E+00    0.20214688E+00
    0.25327974E+00    0.18331684E+00
    0.25244749E+00    0.16460702E+00
    0.25170166E+00    0.14600521E+00
    0.25104167E+00    0.12749915E+00
    0.25046861E+00    0.10907672E+00
    0.24998474E+00    0.90726035E-01
    0.24959373E+00    0.72435587E-01
    0.24929336E+00    0.54194834E-01
    0.24907529E+00    0.35993553E-01
    0.24893109E+00    0.17820973E-01
    0.24885302E+00   -0.33428900E-03
    0.24883556E+00   -0.18484179E-01
    0.24887981E+00   -0.36640874E-01
    0.24898932E+00   -0.54816358E-01
    0.24916802E+00   -0.73022354E-01
    0.24942062E+00   -0.91270291E-01
    0.24975302E+00   -0.10957122E+00
    0.25017245E+00   -0.12793571E+00
    0.25068141E+00   -0.14637469E+00
    0.25127542E+00   -0.16490045E+00
    0.25195034E+00   -0.18352589E+00
    0.25270298E+00   -0.20226449E+00
    0.25353324E+00   -0.22112969E+00
    0.25444778E+00   -0.24013361E+00
    0.25545639E+00   -0.25928745E+00
    0.25657005E+00   -0.27860178E+00
    0.25779975E+00   -0.29808683E+00
    0.25915021E+00   -0.31775478E+00
    0.26062330E+00   -0.33761930E+00
    0.26222241E+00   -0.35769409E+00
    0.26395136E+00   -0.37799332E+00
    0.26580258E+00   -0.39853706E+00
    0.26776290E+00   -0.41935000E+00
    0.26983348E+00   -0.44045223E+00
    0.27204209E+00   -0.46185081E+00
    0.27442154E+00   -0.48354859E+00
    0.27699975E+00   -0.50554931E+00
    0.27978165E+00   -0.52786955E+00
    0.28276693E+00   -0.55053055E+00
    0.28595786E+00   -0.57355379E+00
    0.28936434E+00   -0.59695723E+00
    0.29300565E+00   -0.62075298E+00
    0.29690114E+00   -0.64495323E+00
    0.30106995E+00   -0.66957049E+00
    0.30553270E+00   -0.69461637E+00
    0.31031378E+00   -0.72009940E+00
    0.31544081E+00   -0.74602492E+00
