   FROM CHEASE,SI UNITS,COCOS=2, IP,B0>020260925   3 513 513
 1.361945010E+00 2.443413960E+00 8.500000240E-01 1.427304047E-01-6.323755147E-03
 9.430445796E-01-6.323755147E-03-6.864468261E-02 0.000000000E+00 -4.87488985E-01
 7.440705163E+05-6.864468261E-02 0.000000000E+00 9.430445796E-01 0.000000000E+00
-1.541048878E-02-1.548201975E-02-1.555220601E-02-1.562104880E-02-1.568854441E-02
-1.575468058E-02-1.581943674E-02-1.588279213E-02-1.594475084E-02-1.600534580E-02
-1.606461302E-02-1.612258235E-02-1.617927181E-02-1.623465166E-02-1.628863020E-02
-1.634113719E-02-1.639212659E-02-1.644155043E-02-1.648935714E-02-1.653549097E-02
-1.657990176E-02-1.662257714E-02-1.666353419E-02-1.670279533E-02-1.674039556E-02
-1.677638220E-02-1.681080868E-02-1.684372828E-02-1.687514378E-02-1.690500233E-02
-1.693325597E-02-1.695987308E-02-1.698482576E-02-1.700808371E-02-1.702961700E-02
-1.704939765E-02-1.706739524E-02-1.708358038E-02-1.709792845E-02-1.711042021E-02
-1.712104092E-02-1.712975713E-02-1.713649856E-02-1.714121896E-02-1.714394177E-02
-1.714472510E-02-1.714362761E-02-1.714067148E-02-1.713584619E-02-1.712914181E-02
-1.712055982E-02-1.711010954E-02-1.709779108E-02-1.708357599E-02-1.706742616E-02
-1.704930048E-02-1.702915243E-02-1.700693485E-02-1.698259551E-02-1.695608399E-02
-1.692737707E-02-1.689646727E-02-1.686334558E-02-1.682800364E-02-1.679043597E-02
-1.675063831E-02-1.670860078E-02-1.666430639E-02-1.661773804E-02-1.656888130E-02
-1.651772382E-02-1.646425322E-02-1.640845504E-02-1.635031492E-02-1.628981988E-02
-1.622695816E-02-1.616171892E-02-1.609409106E-02-1.602406348E-02-1.595162565E-02
-1.587676798E-02-1.579948153E-02-1.571975576E-02-1.563757739E-02-1.555293230E-02
-1.546580419E-02-1.537617500E-02-1.528402662E-02-1.518934092E-02-1.509209962E-02
-1.499228286E-02-1.488986817E-02-1.478483245E-02-1.467715297E-02-1.456680739E-02
-1.445377320E-02-1.433802714E-02-1.421954544E-02-1.409830409E-02-1.397428033E-02
-1.384745526E-02-1.371781113E-02-1.358532946E-02-1.344999118E-02-1.331177663E-02
-1.317066571E-02-1.302663806E-02-1.287967307E-02-1.272974980E-02-1.257684715E-02
-1.242094384E-02-1.226201795E-02-1.210004563E-02-1.193500151E-02-1.176685881E-02
-1.159558852E-02-1.142116028E-02-1.124354391E-02-1.106271014E-02-1.087862965E-02
-1.069127353E-02-1.050061311E-02-1.030661968E-02-1.010926433E-02-9.908514455E-03
-9.704336121E-03-9.496698373E-03-9.285570355E-03-9.070919191E-03-8.852709827E-03
-8.630905892E-03-8.405471186E-03-8.176369851E-03-7.943565890E-03-7.707022673E-03
-7.466701479E-03-7.222558209E-03-6.974539176E-03-6.722587643E-03-6.466649153E-03
-6.206681610E-03-5.942657960E-03-5.674558993E-03-5.402389820E-03-5.126181283E-03
-4.845969865E-03-4.561785120E-03-4.273651214E-03-3.981590385E-03-3.685625284E-03
-3.385789958E-03-3.082139282E-03-2.774749940E-03-2.463721409E-03-2.149174178E-03
-1.831248899E-03-1.510103045E-03-1.185905206E-03-8.588312907E-04-5.290353759E-04
-1.966289924E-04 1.383528641E-04 4.759767688E-04 8.162284286E-04 1.159102597E-03
 1.504578660E-03 1.852630241E-03 2.203236600E-03 2.556377839E-03 2.912035163E-03
 3.270190634E-03 3.630824425E-03 3.993915663E-03 4.359444274E-03 4.727389891E-03
 5.097732210E-03 5.470452248E-03 5.845532708E-03 6.222957894E-03 6.602713412E-03
 6.984785564E-03 7.369161442E-03 7.755829928E-03 8.144783660E-03 8.536018756E-03
 8.929533095E-03 9.325323954E-03 9.723384861E-03 1.012370793E-02 1.052628559E-02
 1.093111061E-02 1.133817582E-02 1.174747465E-02 1.215900137E-02 1.257275038E-02
 1.298871487E-02 1.340688588E-02 1.382725380E-02 1.424980872E-02 1.467454020E-02
 1.510143752E-02 1.553048924E-02 1.596168179E-02 1.639500027E-02 1.683042944E-02
 1.726795326E-02 1.770755496E-02 1.814921744E-02 1.859292260E-02 1.903865099E-02
 1.948638270E-02 1.993609754E-02 2.038777474E-02 2.084139330E-02 2.129693174E-02
 2.175436727E-02 2.221367613E-02 2.267483428E-02 2.313781738E-02 2.360260072E-02
 2.406915938E-02 2.453746800E-02 2.500750033E-02 2.547922964E-02 2.595262902E-02
 2.642767128E-02 2.690432892E-02 2.738257417E-02 2.786238017E-02 2.834372409E-02
 2.882658710E-02 2.931095132E-02 2.979679913E-02 3.028411317E-02 3.077287634E-02
 3.126307349E-02 3.175469347E-02 3.224772711E-02 3.274216564E-02 3.323800072E-02
 3.373522458E-02 3.423382974E-02 3.473380978E-02 3.523516112E-02 3.573788217E-02
 3.624197186E-02 3.674742919E-02 3.725425325E-02 3.776244336E-02 3.827199906E-02
 3.878291959E-02 3.929520381E-02 3.980885063E-02 4.032385916E-02 4.084022848E-02
 4.135795765E-02 4.187704592E-02 4.239749242E-02 4.291929518E-02 4.344245149E-02
 4.396695868E-02 4.449281442E-02 4.502001683E-02 4.554856432E-02 4.607845554E-02
 4.660968931E-02 4.714226463E-02 4.767618067E-02 4.821143679E-02 4.874803251E-02
 4.928596746E-02 4.982524138E-02 5.036585420E-02 5.090780606E-02 5.145109745E-02
 5.199572917E-02 5.254170220E-02 5.308901737E-02 5.363767463E-02 5.418767320E-02
 5.473901230E-02 5.529169126E-02 5.584570925E-02 5.640106540E-02 5.695775904E-02
 5.751578801E-02 5.807514505E-02 5.863581822E-02 5.919779435E-02 5.976106046E-02
 6.032560350E-02 6.089141016E-02 6.145846696E-02 6.202676039E-02 6.259627683E-02
 6.316700227E-02 6.373892228E-02 6.431202227E-02 6.488628763E-02 6.546170379E-02
 6.603825620E-02 6.661593033E-02 6.719471163E-02 6.777458555E-02 6.835553753E-02
 6.893755296E-02 6.952061723E-02 7.010471573E-02 7.068983393E-02 7.127595740E-02
 7.186307186E-02 7.245116305E-02 7.304021674E-02 7.363021873E-02 7.422115489E-02
 7.481301115E-02 7.540577346E-02 7.599942781E-02 7.659396048E-02 7.718935818E-02
 7.778560786E-02 7.838269650E-02 7.898061111E-02 7.957933885E-02 8.017886708E-02
 8.077918328E-02 8.138027488E-02 8.198212852E-02 8.258473472E-02 8.318810636E-02
 8.379213454E-02 6.750163213E-03 6.615740788E-03 6.481668339E-03 6.347997678E-03
 6.214714162E-03 6.081814669E-03 5.949297692E-03 5.817161098E-03 5.685402622E-03
 5.554019896E-03 5.423010344E-03 5.292371057E-03 5.162098294E-03 5.032187374E-03
 4.902632228E-03 4.773424250E-03 4.644553726E-03 4.516010772E-03 4.387785822E-03
 4.259869795E-03 4.132254021E-03 4.004930226E-03 3.877890566E-03 3.751127706E-03
 3.624634956E-03 3.498406187E-03 3.372435767E-03 3.246718532E-03 3.121249791E-03
 2.996025365E-03 2.871041625E-03 2.746295462E-03 2.621784267E-03 2.497505990E-03
 2.373459386E-03 2.249644463E-03 2.126062804E-03 2.002717004E-03 1.879610395E-03
 1.756746916E-03 1.634131146E-03 1.511768369E-03 1.389664584E-03 1.267826468E-03
 1.146261395E-03 1.024977658E-03 9.039848893E-04 7.832946148E-04 6.629196710E-04
 5.428739148E-04 4.231723894E-04 3.038287978E-04 1.848523656E-04 6.632500553E-05
-5.167580262E-05-1.699508177E-04-2.892048525E-04-4.094693027E-04-5.306782152E-04
-6.527994479E-04-7.758034505E-04-8.996606462E-04-1.024343059E-03-1.149824757E-03
-1.276082170E-03-1.403094405E-03-1.530842895E-03-1.659310671E-03-1.788480588E-03
-1.918334682E-03-2.048852125E-03-2.180008319E-03-2.311777199E-03-2.444130244E-03
-2.577037643E-03-2.710469382E-03-2.844395185E-03-2.978784651E-03-3.113606596E-03
-3.248828534E-03-3.384417657E-03-3.520339897E-03-3.656557573E-03-3.793029895E-03
-3.929715055E-03-4.066571573E-03-4.203558353E-03-4.340634399E-03-4.477760159E-03
-4.614899534E-03-4.752017372E-03-4.889077965E-03-5.026050267E-03-5.162915359E-03
-5.299658733E-03-5.436264497E-03-5.572716775E-03-5.709004522E-03-5.845120187E-03
-5.981056289E-03-6.116804856E-03-6.252356686E-03-6.387700479E-03-6.522824041E-03
-6.657715241E-03-6.792361999E-03-6.926751368E-03-7.060869106E-03-7.194701469E-03
-7.328235621E-03-7.461459226E-03-7.594358938E-03-7.726917910E-03-7.859117441E-03
-7.990939243E-03-8.122365534E-03-8.253378597E-03-8.383960424E-03-8.514092111E-03
-8.643754342E-03-8.772927550E-03-8.901591940E-03-9.029727900E-03-9.157316592E-03
-9.284340498E-03-9.410782668E-03-9.536626216E-03-9.661854356E-03-9.786450010E-03
-9.910395418E-03-1.003367356E-02-1.015626946E-02-1.027816909E-02-1.039935829E-02
-1.051982289E-02-1.063954893E-02-1.075852229E-02-1.087672812E-02-1.099415164E-02
-1.111077870E-02-1.122659538E-02-1.134158762E-02-1.145574120E-02-1.156904209E-02
-1.168147600E-02-1.179302677E-02-1.190367654E-02-1.201341032E-02-1.212222004E-02
-1.223010111E-02-1.233704904E-02-1.244305957E-02-1.254812787E-02-1.265224527E-02
-1.275539920E-02-1.285757672E-02-1.295876524E-02-1.305895151E-02-1.315812165E-02
-1.325626187E-02-1.335335581E-02-1.344937890E-02-1.354429978E-02-1.363808683E-02
-1.373072112E-02-1.382220639E-02-1.391255622E-02-1.400178346E-02-1.408989406E-02
-1.417688419E-02-1.426274650E-02-1.434747285E-02-1.443105244E-02-1.451347171E-02
-1.459471574E-02-1.467476791E-02-1.475360888E-02-1.483121713E-02-1.490756851E-02
-1.498263612E-02-1.505639568E-02-1.512882703E-02-1.519991475E-02-1.526965550E-02
-1.533805077E-02-1.540509842E-02-1.547078862E-02-1.553510293E-02-1.559801913E-02
-1.565953161E-02-1.571966728E-02-1.577846207E-02-1.583594674E-02-1.589214401E-02
-1.594704460E-02-1.600057052E-02-1.605264036E-02-1.610320540E-02-1.615222025E-02
-1.619963532E-02-1.624539743E-02-1.628945247E-02-1.633177215E-02-1.637236689E-02
-1.641125691E-02-1.644847011E-02-1.648404936E-02-1.651804413E-02-1.655050910E-02
-1.658147441E-02-1.661090279E-02-1.663874043E-02-1.666495137E-02-1.668950782E-02
-1.671238126E-02-1.673354148E-02-1.675296068E-02-1.677061044E-02-1.678646057E-02
-1.680048440E-02-1.681265995E-02-1.682297116E-02-1.683139864E-02-1.683788765E-02
-1.684237046E-02-1.684483620E-02-1.684532960E-02-1.684391167E-02-1.684062783E-02
-1.683547948E-02-1.682845380E-02-1.681954551E-02-1.680876024E-02-1.679610601E-02
-1.678157026E-02-1.676511814E-02-1.674671153E-02-1.672630745E-02-1.670385976E-02
-1.667932060E-02-1.665263659E-02-1.662376532E-02-1.659269370E-02-1.655941349E-02
-1.652391517E-02-1.648619140E-02-1.644623746E-02-1.640404789E-02-1.635960920E-02
-1.631290349E-02-1.626391417E-02-1.621262745E-02-1.615903113E-02-1.610311231E-02
-1.604485630E-02-1.598424892E-02-1.592127720E-02-1.585592933E-02-1.578819419E-02
-1.571806031E-02-1.564551655E-02-1.557055239E-02-1.549315801E-02-1.541332379E-02
-1.533103774E-02-1.524628579E-02-1.515905311E-02-1.506932253E-02-1.497707579E-02
-1.488229447E-02-1.478495997E-02-1.468505340E-02-1.458255392E-02-1.447743848E-02
-1.436968385E-02-1.425926718E-02-1.414616571E-02-1.403035631E-02-1.391181506E-02
-1.379051761E-02-1.366643951E-02-1.353955795E-02-1.340985362E-02-1.327730780E-02
-1.314190107E-02-1.300361351E-02-1.286242474E-02-1.271831397E-02-1.257126010E-02
-1.242124170E-02-1.226823705E-02-1.211222430E-02-1.195318149E-02-1.179108583E-02
-1.162591247E-02-1.145763494E-02-1.128622529E-02-1.111165320E-02-1.093388716E-02
-1.075289612E-02-1.056864991E-02-1.038111822E-02-1.019027095E-02-9.996078312E-03
-9.798510437E-03-9.597537006E-03-9.393123212E-03-9.185232261E-03-8.973830481E-03
-8.758884543E-03-8.540359152E-03-8.318217082E-03-8.092420400E-03-7.862932200E-03
-7.629716629E-03-7.392736265E-03-7.151949417E-03-6.907308233E-03-6.658762053E-03
-6.406259076E-03-6.149760175E-03-5.889242350E-03-5.624690633E-03-5.356112997E-03
-5.083539879E-03-4.807005715E-03-4.526536528E-03-4.242152660E-03-3.953873762E-03
-3.661721408E-03-3.365728119E-03-3.065945563E-03-2.762444562E-03-2.455318903E-03
-2.144688923E-03-1.830697662E-03-1.513501737E-03-1.193267435E-03-8.701691749E-04
-5.443585060E-04-2.159443307E-04 1.150344466E-04 4.486534275E-04 7.848940846E-04
 1.123749253E-03 1.465200207E-03 1.809224868E-03 2.155805565E-03 2.504921810E-03
 2.856553702E-03 3.210682503E-03 3.567290085E-03 3.926359453E-03 4.287872747E-03
 4.651810213E-03 5.018152661E-03 5.386881112E-03 5.757976161E-03 6.131419394E-03
 6.507193981E-03 6.885284720E-03 7.265677821E-03 7.648360405E-03 8.033320176E-03
 8.420546115E-03 8.810030066E-03 9.201767875E-03 9.595757727E-03 9.991998386E-03
 1.039048529E-02 1.079121091E-02 1.119416749E-02 1.159934777E-02 1.200674462E-02
 1.241635114E-02 1.282816132E-02 1.324216968E-02 1.365837026E-02 1.407675513E-02
 1.449731494E-02 1.492004009E-02 1.534492050E-02 1.577194568E-02 1.620110486E-02
 1.663238584E-02 1.706577436E-02 1.750125553E-02 1.793881404E-02 1.837843362E-02
 1.882009757E-02 1.926378873E-02 1.970948855E-02 2.015717757E-02 2.060683604E-02
 2.105844379E-02 2.151198021E-02 2.196742445E-02 2.242475488E-02 2.288394853E-02
 2.334498179E-02 2.380783088E-02 2.427247161E-02 2.473887952E-02 2.520702993E-02
 2.567689753E-02 2.614845619E-02 2.662167947E-02 2.709654075E-02 2.757301310E-02
 2.805106930E-02 2.853068199E-02 2.901182555E-02 2.949447909E-02 2.997862473E-02
 3.046424513E-02 3.095132319E-02 3.143984203E-02 3.192978524E-02 3.242113905E-02
 3.291389343E-02 3.340803972E-02 3.390356952E-02 3.440047497E-02 3.489874867E-02
 3.539838355E-02 3.589937395E-02 3.640171712E-02 3.690541188E-02 3.741045739E-02
 3.791685286E-02 3.842459762E-02 3.893369125E-02 3.944413347E-02 3.995592364E-02
 4.046906079E-02 4.098354406E-02 4.149937278E-02 4.201654619E-02 4.253506355E-02
 4.305492434E-02 4.357612777E-02 4.409867196E-02 4.462255433E-02 4.514777248E-02
 4.567432431E-02 4.620220813E-02 4.673142256E-02 4.726196645E-02 4.779383880E-02
 4.832703877E-02 4.886156572E-02 4.939741917E-02 4.993459878E-02 5.047310435E-02
 5.101293578E-02 5.155409313E-02 5.209657668E-02 5.264038706E-02 5.318552519E-02
 5.373199217E-02 5.427978897E-02 5.482891566E-02 5.537937163E-02 5.593115621E-02
 5.648426887E-02 5.703870892E-02 5.759447561E-02 5.815156840E-02 5.870998547E-02
 5.926972010E-02 5.983076065E-02 6.039309414E-02 6.095670769E-02 6.152158840E-02
 6.208772315E-02 6.265509860E-02 6.322370140E-02 6.379351810E-02 6.436453491E-02
 6.493673760E-02 6.551011173E-02 6.608464289E-02 6.666031666E-02 6.723711864E-02
 6.781503447E-02 6.839404977E-02 6.897415017E-02 6.955532127E-02 7.013754863E-02
 7.072081783E-02 7.130511442E-02 7.189042401E-02 7.247673233E-02 7.306402523E-02
 7.365228863E-02 7.424150846E-02 7.483167067E-02 7.542276129E-02 7.601476641E-02
 7.660767214E-02 7.720146462E-02 7.779613019E-02 7.839165561E-02 7.898802795E-02
 7.958523435E-02 8.018326195E-02 8.078209803E-02 8.138173007E-02 8.198214564E-02
 8.258333138E-02 8.318527723E-02 8.378799505E-02 8.439137450E-02 6.784778975E-03
 6.650898352E-03 6.517364168E-03 6.384227621E-03 6.251474064E-03 6.119100253E-03
 5.987104573E-03 5.855484791E-03 5.724238449E-03 5.593362826E-03 5.462854442E-03
 5.332708893E-03 5.202920502E-03 5.073481030E-03 4.944380775E-03 4.815609744E-03
 4.687158186E-03 4.559016825E-03 4.431176797E-03 4.303629617E-03 4.176367208E-03
 4.049381965E-03 3.922666890E-03 3.796215562E-03 3.670022048E-03 3.544080871E-03
 3.418387010E-03 3.292935927E-03 3.167723615E-03 3.042746582E-03 2.918001820E-03
 2.793486835E-03 2.669199832E-03 2.545140063E-03 2.421308378E-03 2.297706746E-03
 2.174337918E-03 2.051205255E-03 1.928312717E-03 1.805664931E-03 1.683267225E-03
 1.561125597E-03 1.439246700E-03 1.317637976E-03 1.196307992E-03 1.075267070E-03
 9.545270682E-04 8.341008649E-04 7.140021755E-04 5.942456840E-04 4.748472920E-04
 3.558233474E-04 2.371867844E-04 1.189614446E-04 1.242777728E-06-1.161472323E-04
-2.343380253E-04-3.535508121E-04-4.737054774E-04-5.947642600E-04-7.166991043E-04
-8.394813254E-04-9.630835398E-04-1.087480194E-03-1.212647833E-03-1.338565552E-03
-1.465214872E-03-1.592579517E-03-1.720643762E-03-1.849391104E-03-1.978803523E-03
-2.108858840E-03-2.239532607E-03-2.370798421E-03-2.502627428E-03-2.634990202E-03
-2.767857232E-03-2.901199194E-03-3.034986555E-03-3.169187859E-03-3.303769075E-03
-3.438692891E-03-3.573919337E-03-3.709406996E-03-3.845114258E-03-3.980999768E-03
-4.117022660E-03-4.253142215E-03-4.389318152E-03-4.525512719E-03-4.661690751E-03
-4.797816655E-03-4.933855279E-03-5.069780314E-03-5.205575654E-03-5.341226055E-03
-5.476714486E-03-5.612025770E-03-5.747150558E-03-5.882081543E-03-6.016810921E-03
-6.151329800E-03-6.285627527E-03-6.419692145E-03-6.553511542E-03-6.687073832E-03
-6.820367469E-03-6.953380375E-03-7.086099658E-03-7.218512451E-03-7.350605954E-03
-7.482367337E-03-7.613782347E-03-7.744833703E-03-7.875503040E-03-8.005772073E-03
-8.135623003E-03-8.265038581E-03-8.394001040E-03-8.522491081E-03-8.650488848E-03
-8.777974764E-03-8.904929578E-03-9.031334157E-03-9.157169934E-03-9.282419727E-03
-9.407067028E-03-9.531095011E-03-9.654486055E-03-9.777222255E-03-9.899286106E-03
-1.002066152E-02-1.014133407E-02-1.026128991E-02-1.038051537E-02-1.049899656E-02
-1.061671817E-02-1.073366366E-02-1.084981701E-02-1.096516383E-02-1.107969033E-02
-1.119338263E-02-1.130622701E-02-1.141820942E-02-1.152931335E-02-1.163951955E-02
-1.174881163E-02-1.185718108E-02-1.196462338E-02-1.207113416E-02-1.217670922E-02
-1.228134390E-02-1.238502980E-02-1.248775383E-02-1.258950188E-02-1.269026052E-02
-1.279001651E-02-1.288875626E-02-1.298646629E-02-1.308313103E-02-1.317872723E-02
-1.327322454E-02-1.336659131E-02-1.345880607E-02-1.354986944E-02-1.363979349E-02
-1.372859098E-02-1.381626901E-02-1.390282485E-02-1.398825144E-02-1.407254094E-02
-1.415568322E-02-1.423766521E-02-1.431847235E-02-1.439808853E-02-1.447649497E-02
-1.455367049E-02-1.462959161E-02-1.470423185E-02-1.477756614E-02-1.484957409E-02
-1.492023881E-02-1.498955425E-02-1.505752172E-02-1.512414036E-02-1.518940261E-02
-1.525329231E-02-1.531578741E-02-1.537687472E-02-1.543657300E-02-1.549491713E-02
-1.555193876E-02-1.560766301E-02-1.566209512E-02-1.571517814E-02-1.576682329E-02
-1.581697566E-02-1.586559180E-02-1.591262409E-02-1.595802188E-02-1.600173083E-02
-1.604370964E-02-1.608395768E-02-1.612249318E-02-1.615933871E-02-1.619453113E-02
-1.622811652E-02-1.626014659E-02-1.629066773E-02-1.631966859E-02-1.634709544E-02
-1.637290567E-02-1.639707032E-02-1.641956256E-02-1.644035305E-02-1.645941328E-02
-1.647671623E-02-1.649223219E-02-1.650593267E-02-1.651779351E-02-1.652779560E-02
-1.653592390E-02-1.654214463E-02-1.654638874E-02-1.654861083E-02-1.654883289E-02
-1.654711042E-02-1.654350054E-02-1.653802683E-02-1.653067923E-02-1.652144681E-02
-1.651032926E-02-1.649733465E-02-1.648246523E-02-1.646569624E-02-1.644699122E-02
-1.642631130E-02-1.640361174E-02-1.637884659E-02-1.635196590E-02-1.632291783E-02
-1.629167202E-02-1.625821993E-02-1.622255264E-02-1.618466101E-02-1.614453838E-02
-1.610217989E-02-1.605757743E-02-1.601071469E-02-1.596157366E-02-1.591013872E-02
-1.585639691E-02-1.580033612E-02-1.574194239E-02-1.568120067E-02-1.561809674E-02
-1.555261767E-02-1.548475172E-02-1.541448774E-02-1.534181427E-02-1.526671993E-02
-1.518919372E-02-1.510922535E-02-1.502680428E-02-1.494191733E-02-1.485455002E-02
-1.476468697E-02-1.467231017E-02-1.457740082E-02-1.447993998E-02-1.437990857E-02
-1.427728719E-02-1.417205432E-02-1.406418656E-02-1.395366031E-02-1.384045224E-02
-1.372453904E-02-1.360589694E-02-1.348450158E-02-1.336032814E-02-1.323335162E-02
-1.310354892E-02-1.297090012E-02-1.283538563E-02-1.269698528E-02-1.255567845E-02
-1.241144397E-02-1.226426022E-02-1.211410529E-02-1.196095707E-02-1.180479315E-02
-1.164559095E-02-1.148332754E-02-1.131797901E-02-1.114951922E-02-1.097792037E-02
-1.080315328E-02-1.062518663E-02-1.044398804E-02-1.025952546E-02-1.007176764E-02
-9.880683216E-03-9.686241189E-03-9.488410533E-03-9.287159520E-03-9.082455405E-03
-8.874260906E-03-8.662536564E-03-8.447246011E-03-8.228353649E-03-8.005822667E-03
-7.779615266E-03-7.549693556E-03-7.316019234E-03-7.078551376E-03-6.837243392E-03
-6.592046971E-03-6.342916478E-03-6.089821723E-03-5.832745784E-03-5.571677622E-03
-5.306627505E-03-5.037625234E-03-4.764703452E-03-4.487885032E-03-4.207186849E-03
-3.922626169E-03-3.634223597E-03-3.342010715E-03-3.046037498E-03-2.746372083E-03
-2.443103931E-03-2.136346575E-03-1.826235638E-03-1.512925625E-03-1.196584422E-03
-8.773867637E-04-5.554827968E-04-2.309803619E-04 9.607864151E-05 4.257803848E-04
 7.581049578E-04 1.093043623E-03 1.430573817E-03 1.770668616E-03 2.113309940E-03
 2.458481878E-03 2.806168658E-03 3.156351623E-03 3.509011611E-03 3.864130638E-03
 4.221691359E-03 4.581677581E-03 4.944073199E-03 5.308859879E-03 5.676019226E-03
 6.045533493E-03 6.417384361E-03 6.791554032E-03 7.168026140E-03 7.546785936E-03
 7.927820148E-03 8.311116629E-03 8.696663794E-03 9.084450961E-03 9.474469469E-03
 9.866714554E-03 1.026118446E-02 1.065787882E-02 1.105679546E-02 1.145792778E-02
 1.186126800E-02 1.226680872E-02 1.267454285E-02 1.308446338E-02 1.349656392E-02
 1.391083887E-02 1.432728272E-02 1.474588870E-02 1.516664802E-02 1.558955126E-02
 1.601458876E-02 1.644175028E-02 1.687102536E-02 1.730240291E-02 1.773586978E-02
 1.817141145E-02 1.860901311E-02 1.904865918E-02 1.949033335E-02 1.993401900E-02
 2.037969868E-02 2.082735354E-02 2.127696422E-02 2.172851111E-02 2.218197407E-02
 2.263733266E-02 2.309456612E-02 2.355365256E-02 2.401456897E-02 2.447729198E-02
 2.494179799E-02 2.540806301E-02 2.587606284E-02 2.634577296E-02 2.681716810E-02
 2.729022231E-02 2.776490946E-02 2.824120320E-02 2.871907686E-02 2.919850350E-02
 2.967945631E-02 3.016191129E-02 3.064584924E-02 3.113125304E-02 3.161810584E-02
 3.210639104E-02 3.259609225E-02 3.308719386E-02 3.357968355E-02 3.407355219E-02
 3.456879151E-02 3.506539353E-02 3.556335083E-02 3.606265638E-02 3.656330353E-02
 3.706528745E-02 3.756860611E-02 3.807325867E-02 3.857924450E-02 3.908656304E-02
 3.959521385E-02 4.010519672E-02 4.061651155E-02 4.112915782E-02 4.164313474E-02
